2026-07-06 07:44:19,980 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:44:20,027 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:50:43,095 DEBUG - Starting WinSW in service mode
2026-07-06 07:50:43,339 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:50:43,394 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:52:05,555 DEBUG - Starting WinSW in service mode
2026-07-06 07:52:05,783 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:52:05,821 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:52:55,054 DEBUG - Starting WinSW in service mode
2026-07-06 07:52:55,333 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:52:56,932 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:59:54,678 DEBUG - Starting WinSW in console mode
2026-07-06 07:59:54,831 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
